Movie ID,Title,Genre,Language,Production House,Release Date,Country,Budget (M USD),Duration (mins),Opening Day Collection (M USD),Weekend Collection (M USD),Lifetime Gross (M USD),Number of Screens,IMAX/3D Available,IMDb Rating,Rotten Tomatoes Score,Audience Reviews,Domestic Collection (M USD),International Collection (M USD),Distribution Company,Marketing Budget (M USD)
MOV6209,Movie 1048,Thriller,Chinese,Disney,20:58.5,France,63.45,130,47.44,80.03,371.21,2773,Yes,8.8,73,465527,203.38,167.83,Amazon Prime,7.23
MOV3520,Movie 1049,Action,English,Disney,20:58.5,USA,278.02,136,42.76,109.44,488.99,995,Yes,7.7,94,285765,245.74,243.25,Paramount,44.69
MOV9996,Movie 1050,Thriller,French,Universal,20:58.5,China,151.6,107,44.94,117.44,1030.45,1393,Yes,4.5,97,251321,778.98,251.47,Warner Bros,36.2
MOV9219,Movie 1051,Action,French,Netflix Originals,20:58.5,China,182.04,85,25.26,70.16,529.58,3267,Yes,4.5,77,248927,322.73,206.85,Sony Pictures,40.38
MOV7583,Movie 1052,Action,Korean,Universal,20:58.5,UK,129.08,165,8.65,14.82,56.85,4347,Yes,6.2,32,281830,36.49,20.36,Fox Studios,15.63
MOV6273,Movie 1053,Action,French,Universal,20:58.5,UK,70.53,113,16.82,47.74,363.84,4458,Yes,5.7,22,223453,200.75,163.09,Paramount,32.07
MOV7796,Movie 1054,Horror,Chinese,Warner Bros,20:58.5,China,160.49,93,13.26,24.78,83.36,4265,No,5.5,88,193563,57.56,25.8,Netflix,43.98
MOV6348,Movie 1055,Thriller,English,Netflix Originals,20:58.5,Germany,268.84,97,12.49,30.53,219.24,4187,Yes,7.2,30,254983,115.31,103.93,Warner Bros,42.68
MOV5018,Movie 1056,Animation,Chinese,Paramount,20:58.5,France,84.86,103,46.47,78.74,740.54,695,No,9.6,21,128545,563.33,177.21,Sony Pictures,28.73
MOV8308,Movie 1057,Action,Telugu,Paramount,20:58.5,South Korea,24.3,113,35.02,101.23,948.49,2219,Yes,7.7,28,107295,693.51,254.98,Netflix,7.08
MOV9177,Movie 1058,Horror,Hindi,Warner Bros,20:58.5,UK,62.7,123,14.72,38.76,375.39,2154,No,5.7,84,77548,280.92,94.47,Netflix,14.35
MOV5814,Movie 1059,Comedy,Korean,Netflix Originals,20:58.5,South Korea,47.3,95,12.92,36.06,321.36,2795,Yes,4.4,96,175121,193.99,127.37,Warner Bros,5.53
MOV2616,Movie 1060,Adventure,Tamil,Paramount,20:58.5,China,71.22,99,19.17,43.61,250.47,977,No,5,78,54965,195.05,55.42,Amazon Prime,29.72
MOV7204,Movie 1061,Adventure,Hindi,Netflix Originals,20:58.5,India,240.22,175,31.75,87.33,621.98,1576,Yes,4.3,40,381049,490.35,131.63,Warner Bros,76.59
MOV6131,Movie 1062,Adventure,Japanese,Disney,20:58.5,Germany,153.47,166,40.6,116.48,731.66,1463,No,4.3,69,384296,491.23,240.43,Sony Pictures,32.41
MOV1555,Movie 1063,Thriller,Telugu,Paramount,20:58.5,USA,242.79,148,25.31,63.63,256.08,2487,Yes,8.5,20,117716,168.87,87.21,Fox Studios,119.48
MOV2799,Movie 1064,Horror,Japanese,Sony Pictures,20:58.5,USA,49.9,178,7.76,17.67,45.05,4260,No,8,34,428875,28.05,17,Paramount,11.25
MOV8926,Movie 1065,Adventure,French,Universal,20:58.5,India,66.56,110,37.97,105.2,797.47,2794,Yes,8.5,52,390444,583.66,213.81,Amazon Prime,25.58
MOV9783,Movie 1066,Action,Hindi,Netflix Originals,20:58.5,UK,234.4,81,9.68,16.09,89.45,1788,Yes,6.1,99,369877,66.84,22.61,Warner Bros,116.74
MOV5408,Movie 1067,Horror,French,Fox Studios,20:58.5,France,79.53,138,21.92,45.22,168.08,4625,Yes,5,82,277918,101.21,66.87,Paramount,14.38
MOV5454,Movie 1068,Comedy,Korean,Universal,20:58.5,South Korea,129.61,106,44.77,87.1,628.01,4125,No,5.4,96,426133,318.72,309.29,Paramount,38.46
MOV8359,Movie 1069,Drama,French,Fox Studios,20:58.5,UK,284.79,121,42.76,110.8,531.44,1887,No,7.2,41,354793,368.03,163.41,Warner Bros,45.17
MOV6949,Movie 1070,Animation,German,Universal,20:58.5,India,134.52,126,34.28,59.89,503.69,4826,Yes,5.9,60,228027,377.36,126.33,Amazon Prime,65.06
MOV9727,Movie 1071,Animation,Chinese,Universal,20:58.5,South Korea,70.46,94,25.26,61.42,497.13,2041,No,7.2,64,460977,323.63,173.5,Paramount,24.25
MOV7149,Movie 1072,Romance,Tamil,Universal,20:58.5,Germany,269.37,111,4.88,13.76,49.63,908,No,4.5,96,283932,31.06,18.57,Paramount,83.68
MOV2415,Movie 1073,Thriller,Chinese,Sony Pictures,20:58.5,Germany,293.03,116,43.34,93.18,874.88,4584,No,8.3,59,498265,558.17,316.71,Amazon Prime,137.07
MOV3311,Movie 1074,Romance,Japanese,Sony Pictures,20:58.5,USA,64.34,166,33.3,57.22,266.66,2126,No,4.1,56,94722,178.76,87.9,Amazon Prime,28.89
MOV1858,Movie 1075,Animation,German,Warner Bros,20:58.5,USA,112.95,170,40.73,113.28,1070.5,2274,No,9.1,20,169917,644.78,425.72,Amazon Prime,37.37
MOV3255,Movie 1076,Adventure,Chinese,Sony Pictures,20:58.5,Japan,194.3,98,11.49,32.33,187.83,2701,No,10,90,3962,100.72,87.11,Paramount,81.04
MOV6285,Movie 1077,Sci-Fi,Japanese,Netflix Originals,20:58.5,Japan,268.13,143,19.9,38.58,140.14,4583,Yes,5,62,217558,106.95,33.19,Amazon Prime,129.22
MOV4226,Movie 1078,Adventure,German,Warner Bros,20:58.5,USA,121.24,144,25.16,66.29,447.86,1195,Yes,4.4,54,393172,275.41,172.45,Paramount,25.26
MOV7850,Movie 1079,Drama,Tamil,Paramount,20:58.5,China,249.67,99,25.51,64.85,299.7,634,Yes,6.3,58,422242,177.39,122.31,Amazon Prime,98.86
MOV3265,Movie 1080,Thriller,Japanese,Paramount,20:58.5,USA,153.36,122,39.74,82.18,725.31,3549,Yes,4.7,90,416812,460.44,264.87,Paramount,48.24
MOV8062,Movie 1081,Thriller,Spanish,Netflix Originals,20:58.5,South Korea,284.12,91,5.98,12.12,83.86,4369,Yes,5.7,33,434150,50.01,33.85,Fox Studios,50.48
MOV2882,Movie 1082,Thriller,Telugu,Warner Bros,20:58.5,France,155.46,95,15.31,24.53,120.63,4721,Yes,8.3,80,341221,95.3,25.33,Paramount,35.52
MOV6934,Movie 1083,Adventure,Japanese,Disney,20:58.5,USA,253.62,173,23.36,49.34,199.3,3765,No,9.3,88,171395,117.45,81.85,Netflix,90.93
MOV7380,Movie 1084,Sci-Fi,Japanese,Universal,20:58.5,UK,7.57,145,26.49,46,350.54,652,No,4.4,40,497277,196.39,154.15,Warner Bros,1.01
MOV6404,Movie 1085,Thriller,English,Universal,20:58.5,China,20.33,114,7.99,17.9,95.57,4335,Yes,7.4,63,54007,67.94,27.63,Netflix,9.29
MOV9548,Movie 1086,Thriller,French,Sony Pictures,20:58.5,China,267.19,148,15.53,39.26,211.99,3013,Yes,5.7,39,312013,142.09,69.9,Fox Studios,108.15
MOV1144,Movie 1087,Drama,French,Netflix Originals,20:58.5,France,250.93,127,4.07,6.66,53.06,3029,Yes,9.6,20,466463,37.37,15.69,Warner Bros,74.43
MOV3790,Movie 1088,Comedy,Korean,Disney,20:58.5,Germany,84.39,100,27.8,69.89,378.48,3663,Yes,4.8,66,268572,248.39,130.09,Amazon Prime,10.73
MOV9646,Movie 1089,Thriller,English,Paramount,20:58.5,India,215.25,137,4.49,12.65,31.12,1199,No,6.7,68,360215,21,10.12,Fox Studios,42.47
MOV5305,Movie 1090,Horror,Tamil,Disney,20:58.5,China,192.03,176,10.98,24.41,135.23,2140,Yes,5.8,84,105760,88.44,46.79,Amazon Prime,78.31
MOV8881,Movie 1091,Romance,English,Disney,20:58.5,USA,296.04,137,21.62,44.23,350.83,1457,No,8.6,78,383604,217.26,133.57,Paramount,131.97
MOV7047,Movie 1092,Action,Telugu,Netflix Originals,20:58.5,South Korea,179.75,159,19.18,48.92,140.41,1271,No,5.4,82,445462,110.28,30.13,Netflix,81.98
MOV4098,Movie 1093,Romance,Tamil,Sony Pictures,20:58.5,UK,274.52,173,5.79,11.65,62.97,3339,No,6,23,438809,33.82,29.15,Warner Bros,100.37
MOV1011,Movie 1094,Adventure,Japanese,Warner Bros,20:58.5,Japan,186.23,141,5.07,12.88,98.87,1041,Yes,7.4,25,235220,53.54,45.33,Paramount,83.13
MOV2171,Movie 1095,Horror,German,Fox Studios,20:58.5,France,236.12,169,6.97,16.27,111.34,2132,Yes,6.5,68,334736,63.76,47.58,Netflix,80.1
MOV5965,Movie 1096,Thriller,German,Universal,20:58.5,UK,170.04,142,25.41,76.07,303.52,1232,No,7.3,24,228162,159.88,143.64,Fox Studios,76.17
MOV3106,Movie 1097,Romance,German,Universal,20:58.5,USA,10.21,136,49.64,79.72,170.05,2300,Yes,6.1,47,81654,105.83,64.22,Paramount,4.05
MOV7506,Movie 1098,Thriller,Japanese,Paramount,20:58.5,China,266.12,156,29.98,58.23,505.72,3384,No,9.9,45,140726,260.48,245.24,Fox Studios,120.49
MOV6788,Movie 1099,Thriller,German,Warner Bros,20:58.5,Germany,251.29,126,9.62,25.21,145.6,3265,No,5.5,55,71118,80.88,64.72,Amazon Prime,58.76
MOV2384,Movie 1100,Sci-Fi,German,Netflix Originals,20:58.5,India,178.59,136,28.91,52.39,463.14,4955,No,7.7,32,265074,367.51,95.63,Paramount,81.35
MOV7060,Movie 1101,Sci-Fi,Hindi,Fox Studios,20:58.5,Japan,270.34,176,13.71,24.22,140.25,3816,Yes,4.5,75,334332,81.13,59.12,Warner Bros,29.01
MOV6250,Movie 1102,Horror,Korean,Disney,20:58.5,UK,199.51,80,28.52,45.38,152.4,4700,Yes,5.4,26,295410,105.02,47.38,Amazon Prime,84.32
MOV4221,Movie 1103,Horror,Korean,Disney,20:58.5,UK,228.36,127,41.88,99.57,800.81,3908,Yes,8.8,41,355281,631.85,168.96,Fox Studios,59.34
MOV8713,Movie 1104,Animation,Japanese,Netflix Originals,20:58.5,India,238.77,145,39.18,102.7,927.7,1025,Yes,7.3,72,6045,661.86,265.84,Fox Studios,105.61
MOV2129,Movie 1105,Thriller,French,Paramount,20:58.5,India,288.49,82,43.13,73.53,439.42,3507,No,7.2,95,137878,227.1,212.32,Fox Studios,135.05
MOV4738,Movie 1106,Horror,French,Warner Bros,20:58.5,Japan,230.86,135,48.48,79.86,562.61,4834,Yes,6.5,30,71975,340.06,222.55,Sony Pictures,104.93
MOV6172,Movie 1107,Action,Spanish,Universal,20:58.5,India,248.55,118,3.53,6.86,50.82,2649,Yes,9,90,233902,39.58,11.24,Sony Pictures,120.41
MOV4200,Movie 1108,Action,German,Fox Studios,20:58.5,India,251.4,91,37.21,78.44,221.34,4874,Yes,5.4,83,148627,142.56,78.78,Amazon Prime,100.3
MOV8158,Movie 1109,Action,Korean,Universal,20:58.5,China,288.81,86,7.9,22.12,212.85,1430,Yes,7.1,79,80107,112.81,100.04,Warner Bros,108.89
MOV2552,Movie 1110,Romance,Korean,Paramount,20:58.5,Japan,205.22,145,42.21,99.08,888.92,1280,Yes,6.4,31,356608,636.95,251.97,Netflix,85.29
MOV7255,Movie 1111,Drama,Chinese,Disney,20:58.5,USA,285.14,122,8.73,15.4,48.64,2789,No,8.8,61,46179,24.43,24.21,Warner Bros,75.25
MOV9288,Movie 1112,Adventure,English,Paramount,20:58.5,India,193.67,159,41.95,86.9,719.89,3387,No,6.4,89,102420,420.91,298.98,Paramount,86.42
MOV5199,Movie 1113,Adventure,Spanish,Warner Bros,20:58.5,USA,54.33,141,42.43,82.24,592.69,4949,No,6.4,47,151623,323.1,269.59,Warner Bros,24.72
MOV6415,Movie 1114,Thriller,Japanese,Netflix Originals,20:58.5,China,55.6,160,22.13,38.19,268.77,849,No,8,40,137692,156.93,111.84,Fox Studios,25.36
MOV1512,Movie 1115,Comedy,German,Fox Studios,20:58.5,France,216.46,99,43.45,77.9,641.33,4629,Yes,4.2,96,163079,481.65,159.68,Warner Bros,101.75
MOV4344,Movie 1116,Sci-Fi,Japanese,Warner Bros,20:58.5,USA,196.31,171,36.2,80.04,337.9,796,Yes,8.7,31,48248,193.34,144.56,Amazon Prime,33.56
MOV5441,Movie 1117,Romance,Chinese,Paramount,20:58.5,India,185.18,129,27.98,68.23,197.02,2209,Yes,6.6,98,275858,132.56,64.46,Sony Pictures,43.61
MOV8150,Movie 1118,Sci-Fi,Korean,Fox Studios,20:58.5,UK,8.91,161,15.5,40.29,264.52,2602,No,8.5,64,273627,186.21,78.31,Netflix,3.68
MOV5749,Movie 1119,Comedy,Hindi,Paramount,20:58.5,China,189.37,125,20.8,35.73,85.36,4996,No,9.3,47,232499,43.37,41.99,Sony Pictures,62.13
MOV1162,Movie 1120,Action,German,Fox Studios,20:58.5,Japan,86.52,152,14.12,28.68,180.1,520,No,6.7,53,130769,102.98,77.12,Warner Bros,42
MOV1809,Movie 1121,Drama,German,Warner Bros,20:58.5,South Korea,189.57,157,42.29,107.68,442.71,2015,No,8,85,148105,282.57,160.14,Amazon Prime,24.13
MOV7479,Movie 1122,Adventure,French,Netflix Originals,20:58.5,Japan,48.14,152,5,12.21,77.82,4057,No,4.3,45,194964,51.27,26.55,Fox Studios,18.06
MOV2130,Movie 1123,Horror,Chinese,Paramount,20:58.5,USA,158.45,157,24.76,37.34,361.59,3179,No,4.2,20,361914,281.23,80.36,Paramount,65.5
MOV8176,Movie 1124,Sci-Fi,Tamil,Paramount,20:58.5,Germany,37.71,99,15.44,26.56,114.61,1989,No,6.1,89,480412,89.02,25.59,Paramount,18.26
MOV3104,Movie 1125,Thriller,Japanese,Fox Studios,20:58.5,Japan,55.15,174,49.14,120.47,442.8,3241,Yes,6.4,84,451183,271.96,170.84,Paramount,26.91
MOV8118,Movie 1126,Romance,French,Warner Bros,20:58.5,USA,192.61,151,1.9,3.33,14.4,2865,No,9.4,95,70914,7.4,7,Amazon Prime,35.23
MOV7274,Movie 1127,Thriller,Spanish,Disney,20:58.5,India,17.56,82,39.31,83.96,649.33,4311,Yes,9.1,79,227488,407.95,241.38,Fox Studios,8.22
MOV2875,Movie 1128,Comedy,Tamil,Universal,20:58.5,Japan,224.68,100,26.18,75.26,354.11,1849,Yes,4.2,65,490677,239.66,114.45,Netflix,110.27
MOV9020,Movie 1129,Horror,Hindi,Paramount,20:58.5,Germany,172.99,153,36,81.66,281.74,4007,No,7.7,25,103861,215.63,66.11,Paramount,52.86
MOV9075,Movie 1130,Animation,Chinese,Sony Pictures,20:58.5,China,245.35,141,25.61,62.44,506.7,2684,Yes,9.5,86,269030,395.61,111.09,Netflix,32.43
MOV4856,Movie 1131,Action,Tamil,Sony Pictures,20:58.5,China,282.09,136,38.28,90.1,609.89,1433,Yes,9.1,27,351168,328.04,281.85,Fox Studios,78.11
MOV5875,Movie 1132,Sci-Fi,Spanish,Fox Studios,20:58.5,China,42.6,155,40.85,68.6,676.64,931,No,6.7,32,341782,492.72,183.92,Sony Pictures,9.42
MOV6661,Movie 1133,Action,Chinese,Fox Studios,20:58.5,South Korea,18.92,116,1.05,3,11.21,1704,No,8.6,23,143628,7.35,3.86,Warner Bros,8.73
MOV7200,Movie 1134,Sci-Fi,Telugu,Universal,20:58.5,UK,127.47,180,49.21,93.41,350.36,2558,Yes,6.7,92,251963,279.04,71.32,Sony Pictures,56.49
MOV5575,Movie 1135,Adventure,French,Disney,20:58.5,Germany,117.02,102,3.87,7.03,23.39,1214,Yes,9,86,464187,14.3,9.09,Paramount,53.3
MOV3395,Movie 1136,Sci-Fi,Tamil,Netflix Originals,20:58.5,China,137.15,173,18.15,46.37,413.25,2527,No,7.4,45,496824,219.35,193.9,Fox Studios,31.92
MOV7511,Movie 1137,Action,French,Sony Pictures,20:58.5,UK,51.46,169,16.32,26.11,70.46,957,Yes,5.5,48,233849,40.73,29.73,Amazon Prime,8.05
MOV7949,Movie 1138,Animation,English,Universal,20:58.5,India,195.31,168,24.23,46.13,374.41,4712,Yes,7.8,43,455185,257.46,116.95,Fox Studios,50.83
MOV1744,Movie 1139,Sci-Fi,Korean,Warner Bros,20:58.5,India,131.87,91,38.4,67.82,507.73,4383,Yes,5.9,73,63228,297.13,210.6,Amazon Prime,36.93
MOV7554,Movie 1140,Action,Tamil,Fox Studios,20:58.5,India,8.21,90,3.48,6.77,33.54,2753,Yes,4.6,85,267468,19.49,14.05,Amazon Prime,3.8
MOV1663,Movie 1141,Horror,Japanese,Universal,20:58.5,USA,225.71,124,37.1,71.13,571.01,3572,Yes,6.8,81,386712,292.7,278.31,Amazon Prime,35.58
MOV2498,Movie 1142,Action,Tamil,Sony Pictures,20:58.5,UK,17.82,102,24.04,54.59,498.7,1724,Yes,9.5,25,423748,349.32,149.38,Amazon Prime,1.92
MOV5288,Movie 1143,Action,Korean,Universal,20:58.5,China,50.36,120,45.14,109.38,779.93,1329,Yes,5.2,62,96075,565.86,214.07,Amazon Prime,20.79
MOV7403,Movie 1144,Drama,German,Paramount,20:58.5,France,270.85,84,48.04,137.83,716.66,2403,No,7,25,165392,537.19,179.47,Warner Bros,39.53
MOV5665,Movie 1145,Romance,Korean,Warner Bros,20:58.5,Germany,297.59,101,19.59,53.05,407.77,906,No,7.9,47,478826,278.6,129.17,Warner Bros,111.76
MOV6529,Movie 1146,Romance,English,Warner Bros,20:58.5,France,67.12,139,32.7,67.73,172.88,1638,Yes,5.4,23,196403,110.97,61.91,Netflix,8.67
MOV1336,Movie 1147,Drama,English,Paramount,20:58.5,India,299.21,134,24.69,63.43,451.19,2914,Yes,8.9,85,459323,260.14,191.05,Amazon Prime,54.16
MOV7371,Movie 1148,Animation,Hindi,Universal,20:58.5,South Korea,253.95,169,39.33,78.26,329.88,4833,No,6,43,490773,244.03,85.85,Amazon Prime,78.32
MOV9873,Movie 1149,Sci-Fi,English,Universal,20:58.5,South Korea,66.94,108,49.22,94.42,538.18,2251,No,6.3,64,21037,271.89,266.29,Fox Studios,9.76
MOV3369,Movie 1150,Romance,German,Disney,20:58.5,USA,111.86,174,24.23,60.37,253.78,3305,No,7,28,71947,135.84,117.94,Sony Pictures,54.54
MOV6126,Movie 1151,Thriller,German,Sony Pictures,20:58.5,India,238.79,143,4.15,9.38,73.93,4862,No,6.2,98,179653,58.04,15.89,Amazon Prime,34.38
MOV1452,Movie 1152,Drama,Japanese,Sony Pictures,20:58.5,France,239.87,99,13.28,25.98,220.47,1964,Yes,9,45,332999,129.42,91.05,Amazon Prime,41.19
MOV6200,Movie 1153,Horror,Chinese,Universal,20:58.5,France,54.02,130,33.1,54.49,481.88,3604,Yes,4.6,25,161935,339.25,142.63,Amazon Prime,10.22
MOV8827,Movie 1154,Sci-Fi,English,Warner Bros,20:58.5,Japan,153.45,101,48.42,81.16,495.84,1314,Yes,4.8,67,498813,341.59,154.25,Fox Studios,73.1
MOV5161,Movie 1155,Action,Tamil,Paramount,20:58.5,UK,262.96,89,25.05,40.23,369.76,2342,No,7.2,44,408550,231.13,138.63,Paramount,38.58
MOV7967,Movie 1156,Thriller,Tamil,Paramount,20:58.5,USA,258.29,111,22.03,34.81,301.26,4612,No,8.7,61,143429,181.29,119.97,Amazon Prime,77.27
MOV4627,Movie 1157,Comedy,German,Disney,20:58.5,UK,176.14,155,35.63,72.22,487.09,3127,Yes,5.6,38,351610,379.49,107.6,Netflix,85.18
MOV3192,Movie 1158,Sci-Fi,Chinese,Universal,20:58.5,USA,237.29,135,49.78,145.63,1412.36,3742,No,7.2,26,431914,883.01,529.35,Sony Pictures,92.31
MOV6729,Movie 1159,Comedy,French,Warner Bros,20:58.5,France,234.14,161,10.5,20.54,173.48,4874,No,5,61,38118,101.72,71.76,Netflix,100.68
MOV5598,Movie 1160,Romance,French,Warner Bros,20:58.5,Germany,78.08,156,18.18,54.24,138.23,724,No,9.7,60,411904,103.17,35.06,Paramount,15.39
MOV3885,Movie 1161,Comedy,French,Universal,20:58.5,South Korea,21.21,170,47.54,142.06,1096.1,752,Yes,6.6,98,416727,732.28,363.82,Amazon Prime,7.39
MOV8412,Movie 1162,Action,French,Netflix Originals,20:58.5,UK,233.31,122,4.44,10.94,88.16,4183,Yes,6.1,61,196682,67.62,20.54,Warner Bros,109.37
MOV3071,Movie 1163,Sci-Fi,Hindi,Fox Studios,20:58.5,China,91.77,126,16.47,44.25,128.25,3621,No,10,81,257186,96.04,32.21,Netflix,34.37
MOV1184,Movie 1164,Thriller,French,Warner Bros,20:58.5,Germany,207.99,94,43.46,95.77,327.9,3159,Yes,9.9,76,340030,193.98,133.92,Netflix,91.36
MOV5971,Movie 1165,Thriller,Chinese,Universal,20:58.5,China,124.5,137,18.91,55.04,375.14,4329,Yes,7.2,74,5220,269.18,105.96,Paramount,41.73
MOV6465,Movie 1166,Thriller,German,Paramount,20:58.5,China,263.95,96,19.27,40.94,221.29,4896,No,6.8,75,172111,124.68,96.61,Warner Bros,92.34
MOV1977,Movie 1167,Romance,French,Fox Studios,20:58.5,China,225.44,131,24.46,62.81,575.15,1705,No,7.2,61,247009,333.91,241.24,Warner Bros,46.47
MOV1006,Movie 1168,Animation,French,Universal,20:58.5,USA,255.34,126,16.39,44.55,223.41,2160,Yes,9.7,52,289992,136.15,87.26,Sony Pictures,36.29
MOV2110,Movie 1169,Comedy,Korean,Universal,20:58.5,South Korea,64.22,177,7.21,11.05,78,2297,Yes,4.5,61,221564,40.99,37.01,Warner Bros,19.61
MOV8477,Movie 1170,Sci-Fi,Hindi,Warner Bros,20:58.5,South Korea,277.02,133,7.7,18.36,72.34,1250,Yes,9.1,63,162059,37.75,34.59,Amazon Prime,72.67
MOV3513,Movie 1171,Comedy,French,Paramount,20:58.5,China,221.31,169,24.86,67.36,481.53,542,No,5.2,72,326957,309.59,171.94,Amazon Prime,97.12
MOV2959,Movie 1172,Animation,French,Sony Pictures,20:58.5,France,248.03,109,43.73,98.55,327.54,1921,Yes,9,61,466643,242.63,84.91,Netflix,76.93
MOV3945,Movie 1173,Animation,Hindi,Disney,20:58.5,Japan,254.76,176,29.56,71.2,699.15,2803,Yes,4.6,94,160729,419.01,280.14,Sony Pictures,94.67
MOV9488,Movie 1174,Comedy,Japanese,Disney,20:58.5,Japan,80.56,171,29.81,68.47,641.03,4057,No,9.9,29,469382,493.86,147.17,Sony Pictures,16.67
MOV2368,Movie 1175,Sci-Fi,French,Universal,20:58.5,UK,113.1,167,10.5,20.19,46.86,3789,No,5.8,34,287639,36.76,10.1,Sony Pictures,38.65
MOV9526,Movie 1176,Comedy,Hindi,Netflix Originals,20:58.5,USA,277.99,126,35.63,67.06,244.56,3592,Yes,10,91,482229,191.07,53.49,Warner Bros,127.53
MOV2125,Movie 1177,Action,Chinese,Fox Studios,20:58.5,Germany,293.31,131,5.82,17,77.81,3272,Yes,4.5,87,222333,55.29,22.52,Fox Studios,32.57
MOV4937,Movie 1178,Drama,Korean,Universal,20:58.5,Japan,176.45,157,30.11,77.43,697.19,1463,No,4.6,82,374003,386.16,311.03,Amazon Prime,19.47
MOV2465,Movie 1179,Animation,French,Warner Bros,20:58.5,Japan,45.97,114,14.53,26.98,76.26,1793,No,7.7,40,217004,39.37,36.89,Netflix,5.79
MOV4541,Movie 1180,Sci-Fi,Korean,Warner Bros,20:58.5,UK,138.09,155,15.85,30.64,157.08,557,No,7.7,39,240766,85.47,71.61,Netflix,47.42
MOV7624,Movie 1181,Romance,Japanese,Disney,20:58.5,Japan,47.78,146,47.97,109.61,614.13,3721,Yes,6.7,20,30566,380.47,233.66,Warner Bros,12.45
MOV3959,Movie 1182,Romance,Spanish,Sony Pictures,20:58.5,France,159.24,117,10.48,24.98,214.53,3124,No,7.9,92,228599,125.78,88.75,Paramount,46.07
MOV6396,Movie 1183,Comedy,Telugu,Sony Pictures,20:58.5,India,68.64,101,3,6.4,35.98,2696,No,5.6,92,468375,25.92,10.06,Fox Studios,16.08
MOV1225,Movie 1184,Horror,Tamil,Fox Studios,20:58.5,South Korea,168.62,172,24.23,43.41,123.86,4315,Yes,4.1,39,334504,69.4,54.46,Paramount,43.47
MOV2297,Movie 1185,Sci-Fi,Spanish,Paramount,20:58.5,France,154.96,130,14.41,36.57,120.06,1520,No,6.8,85,467989,64.11,55.95,Amazon Prime,30.72
MOV7929,Movie 1186,Romance,Telugu,Paramount,20:58.5,UK,102.44,121,1.41,2.37,6.81,1061,No,8.3,62,499374,3.6,3.21,Warner Bros,29.14
MOV6038,Movie 1187,Thriller,German,Universal,20:58.5,China,29.22,164,26.27,75.18,516.93,3110,Yes,9.5,60,389166,282.29,234.64,Amazon Prime,9.19
MOV3792,Movie 1188,Animation,German,Paramount,20:58.5,UK,33.8,177,9.69,27.32,66.95,1237,Yes,7.4,43,437807,38.24,28.71,Warner Bros,13.71
MOV5103,Movie 1189,Romance,Tamil,Fox Studios,20:58.5,USA,298.54,161,21.89,40.25,128.45,4622,No,8.2,51,47429,69.12,59.33,Sony Pictures,140.72
MOV5883,Movie 1190,Romance,Tamil,Fox Studios,20:58.5,India,263.98,81,43.24,104.16,603.95,4030,Yes,6.5,95,431823,371.04,232.91,Amazon Prime,63.27
MOV1838,Movie 1191,Horror,Telugu,Paramount,20:58.5,France,160.31,104,45.13,88.68,209.42,3242,No,9.2,35,456819,159.55,49.87,Warner Bros,50.61
MOV1538,Movie 1192,Sci-Fi,Telugu,Warner Bros,20:58.5,China,152.83,99,40.26,66.48,536.31,4330,No,4.3,38,372377,402.32,133.99,Warner Bros,53.49
MOV1805,Movie 1193,Animation,Hindi,Universal,20:58.5,China,127.92,180,13.71,29.21,114.74,2070,No,7,32,406407,58.05,56.69,Amazon Prime,63.13
MOV4262,Movie 1194,Sci-Fi,German,Paramount,20:58.5,China,175.93,125,8.34,14.73,131.82,2381,No,7.8,30,68633,89.21,42.61,Sony Pictures,82.87
MOV7267,Movie 1195,Romance,Tamil,Netflix Originals,20:58.5,USA,70.72,130,6.25,14.26,118.73,3259,Yes,8.1,67,76324,63.87,54.86,Amazon Prime,9.45
MOV4051,Movie 1196,Romance,Telugu,Netflix Originals,20:58.5,France,144.5,137,37.65,99.45,890.02,2141,Yes,9.7,67,51959,630.66,259.36,Netflix,19.56
MOV2873,Movie 1197,Romance,Japanese,Sony Pictures,20:58.5,France,226.3,131,35.05,98.71,973.54,3936,No,8.2,99,497670,755.75,217.79,Netflix,110.17
MOV4769,Movie 1198,Animation,Japanese,Warner Bros,20:58.5,India,161.63,153,28.18,67.27,365.69,4371,No,9.5,62,124606,280.37,85.32,Warner Bros,72.51
MOV1016,Movie 1199,Drama,Hindi,Netflix Originals,20:58.5,France,114.24,88,42.74,91.11,685.1,4144,No,4.7,49,311229,527.03,158.07,Sony Pictures,35.99
MOV3721,Movie 1200,Romance,Hindi,Universal,20:58.5,South Korea,143.02,178,31.46,58.98,570.46,1808,Yes,7.3,32,481134,407.45,163.01,Amazon Prime,25.64
MOV1917,Movie 1201,Adventure,Tamil,Netflix Originals,20:58.5,South Korea,37.59,149,10.39,21.92,169.7,2721,Yes,9.5,44,422503,114.6,55.1,Paramount,9.98
MOV9857,Movie 1202,Action,Japanese,Warner Bros,20:58.5,France,63.94,127,6.48,9.97,63.02,2666,Yes,7.9,69,40892,37.88,25.14,Fox Studios,6.59
MOV5255,Movie 1203,Drama,German,Fox Studios,20:58.5,Germany,153.76,121,15.98,26.75,245.99,2170,No,6.1,67,358733,134.91,111.08,Warner Bros,38.81
MOV9893,Movie 1204,Animation,Hindi,Netflix Originals,20:58.5,South Korea,141.61,146,19.08,36.78,322.99,4529,No,7.4,91,494107,168.25,154.74,Fox Studios,61.04
